id,name,type,question,ocena,answers/0,answers/1,answers/2,answers/3,correct_answer_index,answers/4
441,Matematyka,Egzaminy Maturalne,"Dany jest graniastosłup prawidłowy czworokątny, w którym krawędź podstawy ma długość 15. Przekątna graniastosłupa jest nachylona do płaszczyzny podstawy pod kątem 𝛼 takim, że cos𝛼=√2/3 . Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Długość przekątnej tego graniastosłupa jest równa",1,15√2,45,5√2,10,1,
442,Matematyka,Egzaminy Maturalne,W pewnym ostrosłupie prawidłowym stosunek liczby W wszystkich wierzchołków do liczby K wszystkich krawędzi jest równy W/K=3/5 . Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Podstawą tego ostrosłupa jest,1,kwadrat.,pięciokąt foremny.,sześciokąt foremny.,siedmiokąt foremny.,1,
443,Matematyka,Egzaminy Maturalne,"Dokończ zdanie. Wybierz właściwą odpowiedź spośród podanych. Wszystkich liczb naturalnych pięciocyfrowych, w których zapisie dziesiętnym występują tylko cyfry 0, 5, 7 (np. 57 075, 55 555), jest",2,5^3,2*4^3,2*3^4,3^5,2,
444,Matematyka,Egzaminy Maturalne,"Dane są liczby a=−1/27 , b=log1/4(64) ,c=log1/3(27) . Iloczyn abc jest równy",2qq,-9,-1/3,1/3,3,1,
445,Matematyka,Egzaminy Maturalne,"Kwotę 1000 zł ulokowano w banku na roczną lokatę oprocentowaną w wysokości 4% w stosunku rocznym. Po zakończeniu lokaty od naliczonych odsetek odprowadzany jest podatek w wysokości 19%. Maksymalna kwota, jaką po upływie roku będzie można wypłacić z banku, jest równa",2,1000*(1-81/100*4/100),1000*(1+19/100*4/100),1000*(1+81/100*4/100),1000*(1-19/100*4/100),2,
446,Matematyka,Egzaminy Maturalne,Równość m/(5-√5)=(5+√5)/5 zachodzi dla,2qq,m=5,m=4,m=1,m=-5,1,
447,Matematyka,Egzaminy Maturalne,Układ równań x-y=3 2x+0.5y=4 opisuje w układzie współrzędnych na płaszczyźnie,2,zbiór pusty.,dokładnie jeden punkt.,dokładnie dwa różne punkty.,zbiór nieskończony.,1,
448,Matematyka,Egzaminy Maturalne,Suma wszystkich pierwiastków równania (x+3)(x+7)(x-11)=0  jest równa,1qq,-1,21,1,-21,2,
449,Matematyka,Egzaminy Maturalne,Równanie (x-1)/(x+1)=x-1,3qq,ma dokładnie jedno rozwiązanie: x=1.,ma dokładnie jedno rozwiązanie: x=0.,ma dokładnie jedno rozwiązanie: x=−1.,"ma dokładnie dwa rozwiązania: x=0, x=1.",3,
450,Matematyka,Egzaminy Maturalne,"Na wykresie funkcji liniowej określonej wzorem f(x)=(m-1)x+3 leży punkt S=(5,-2). Zatem",2qq,m=−1,m=0,m=1,m=2,1,
451,Matematyka,Egzaminy Maturalne,"Funkcja liniowa f określona wzorem f(x)=2x+b ma takie samo miejsce zerowe, jakie ma funkcja liniowa g(x)=-3x+4. Stąd wynika, że",2,b=4,b=−3/2,b=−8/3,b=4/3,2,
452,Matematyka,Egzaminy Maturalne,"Funkcja kwadratowa określona jest wzorem f(x)=x^2+x+c. Jeżeli f(3)=4, to",3,f(1)=−6,f(1)=0,f(1)=6,f(1)=18,0,
453,Matematyka,Egzaminy Maturalne,Ile liczb całkowitych x spełnia nierówność 2/7<x/14<4/3?,1,14,15,16,17,0,
454,Matematyka,Egzaminy Maturalne,"W rosnącym ciągu geometrycznym (an), określonym dla n≥1 , spełniony jest warunek a4=3a1. Iloraz q tego ciągu jest równy",1,q=1/3,1=1/√(3)3,q=√(3)3,q=3,2,
455,Matematyka,Egzaminy Maturalne,"Jeżeli 0°<α<90° oraz tg=2sinα, to",2,cosα=1/2,cosα=√2/2,cosα=√3/2,cosα=1,0,
456,Matematyka,Egzaminy Maturalne,"Miara kąta wpisanego w okrąg jest o 20° mniejsza od miary kąta środkowego opartego na tym samym łuku. Wynika stąd, że miara kąta wpisanego jest równa",1,5°,10°,20°,30°,2,
457,Matematyka,Egzaminy Maturalne,Pole rombu o obwodzie 8 jest równe 1. Kąt ostry tego rombu ma miarę α. Wtedy,2,14°<α<15°,29°<α<30°,60°<α<61°,75°<α<76°,0,
458,Matematyka,Egzaminy Maturalne,Prosta l o równaniu y=m^2x+3 jest równoległa do prostej k o równaniu y=(4m-4)x-3. Zatem,2qq,m=2,m=−2,m=-2-2√2,m=2+2√2,0,
459,Matematyka,Egzaminy Maturalne,Proste o równaniach: y=2mx-m^2-1 oraz y=4m^2x+m^2+1 są prostopadłe dla,2,m=−1/2,m=1/2,m=1,m=2,0,
460,Matematyka,Egzaminy Maturalne,"Dane są punkty M=(-2,1) i N=(-1,3). Punkt K jest środkiem odcinka MN. Obrazem punktu K w symetrii względem początku układu współrzędnych jest punkt",2qq,"K'=(2,-3/2)","K'=(2,3/2)","K'=(3/2,2)","K'=(3/2,-2)",3,
461,Matematyka,Egzaminy Maturalne,Przekrojem osiowym stożka jest trójkąt równoboczny o boku długości 6. Objętość tego stożka jest równa,1,27π√3,9π√3,18π,6π,1,
462,Matematyka,Egzaminy Maturalne,Każda krawędź graniastosłupa prawidłowego trójkątnego ma długość równą 8. Pole powierzchni całkowitej tego graniastosłupa jest równe,1,8^2/3(√3/2+3),8^2*√3,8^2√6/3,8^2(√3/2+3),3,
463,Matematyka,Egzaminy Maturalne,"Średnia arytmetyczna zestawu danych: 2, 4, 7, 8, 9 jest taka sama jak średnia arytmetyczna zestawu danych: 2, 4, 7, 8, 9, x. Wynika stąd, że",1,x=0,x=3,x=5,x=6,3,
464,Matematyka,Egzaminy Maturalne,"W każdym z trzech pojemników znajduje się para kul, z których jedna jest czerwona, a druga - niebieska. Z każdego pojemnika losujemy jedną kulę. Niech p oznacza prawdopodobieństwo zdarzenia polegającego na tym, że dokładnie dwie z trzech wylosowanych kul będą czerwone. Wtedy",2,p=1/4,p=3/8,p=1/2,p=2/3,1,
465,Matematyka,Egzaminy Maturalne,Liczba 2log3(6) - log3(4) jest równa,2qq,4,2,2log3(2),log(3)8,1,
466,Matematyka,Egzaminy Maturalne,Liczba √(3)7/3 * √(3)81/56 jest równa,2qq,√3/2,3/(2√(3)21),3/2,9/4,2,
467,Matematyka,Egzaminy Maturalne,"Dane są liczby a=3,6*10^-12 oraz b=2,4*10^-20. Wtedy iloraz a b jest równy",1qq,"8,64*10^-32",1.5*10^-8,"1,5*10^8","8,64*10^32",2,
468,Matematyka,Egzaminy Maturalne,Cena roweru po obniżce o 15% był a równa 850 zł. Przed obniżką ten rower kosztował,1,"865,00zł","850,15zł","1 000,00zł","977,50zł",2,
469,Matematyka,Egzaminy Maturalne,Zbiorem wszystkich rozwiązań nierówności 1-2x/2 > 1/3 jest przedział,3,"(-∞,1/6)","(-∞,2/3)","(1/6, +∞)","(2/3, +∞)",0,
470,Matematyka,Egzaminy Maturalne,"Funkcja kwadratowa jest określona wzorem f(x)=-2(x+3)(x-5). Liczby x1, x2 są różnymi miejscami zerowymi funkcji f. Zatem",2qq,x1+x2=-8,x1+x2=-2,x1+x2=2,x1+x2=8,2,
471,Matematyka,Egzaminy Maturalne,Równanie (x^2 + 2x)/(x^2 - 4),3,"ma trzy rozwiązania: x =−2 , x = 0 , x = 2","ma dwa rozwiązania: x = 0 , x =−2","ma dwa rozwiązania: x =−2 , x = 2",ma jedno rozwiązanie: x = 0,3,
472,Matematyka,Egzaminy Maturalne,"Funkcja liniowa f określona jest wzorem f(x)=1/3x - 1, dla wszystkich liczb rzeczywistych x. Wskaż zdanie prawdziwe.",3,"Funkcja f jest malejąca i jej wykres przecina oś Oy w punkcie P=(0,1/3).","Funkcja f jest malejąca i jej wykres przecina oś Oy w punkcie P=(0,-1)","Funkcja f jest rosnąca i jej wykres przecina oś Oy w punkcie P=(0,1/3).","Funkcja f jest rosnąca i jej wykres przecina oś Oy w punkcie P=(0,-1).",3,
473,Matematyka,Egzaminy Maturalne,"Wykresem funkcji kwadratowej f(x)=x^2 - 6x - 3 jest parabola, której wierzchołkiem jest punkt o współrzędnych",1,"(-6,-3)","(-6,69)","(3,-12)","(6,-3)",2,
474,Matematyka,Egzaminy Maturalne,"Liczba 1 jest miejscem zerowym funkcji liniowej f(x)=ax+b, a punkt M=(3,-2) należy do wykresu tej funkcji. Współczynnik a we wzorze tej funkcji jest równy",1qq,1,3/2,-3/2,-1,3,
475,Matematyka,Egzaminy Maturalne,Dany jest ciąg (an) określony wzorem an = (5-2n)/6 dla n≥1 . Ciąg ten jest,3qq,arytmetyczny i jego różnica jest równa r=−1/3.,arytmetyczny i jego różnica jest równa r=−2.,geometryczny i jego iloraz jest równy q=−1/3.,geometryczny i jego iloraz jest równy q=5/6.,0,
476,Matematyka,Egzaminy Maturalne,"Dla ciągu arytmetycznego (an), określonego dla n≥1, jest spełniony warunek a4+a5+a6=12 Wtedy",1,a5=4,a5=3,a5=6,a5=5,0,
477,Matematyka,Egzaminy Maturalne,"Dany jest ciąg geometryczny (an), określony dla n≥1, w którym a1=√2, a2=2√2, a3=4√2. Wzór na n-ty wyraz tego ciągu ma postać",2,an=(√2)^n,an=2^n / √2,an=(√2/2)^n,an=(√2)^n / 2,1,
478,Matematyka,Egzaminy Maturalne,"Dany jest trójkąt o bokach długości: 2√5, 3√5, 4√5. Trójkątem podobnym do tego trójkąta jest trójkąt, którego boki mają długości",3,"10, 15, 20","20, 45, 80","√2, √3, √4","√5, 2√5, 3√5",0,
479,Matematyka,Egzaminy Maturalne,"Dany jest trapez prostokątny KLMN , którego podstawy mają długości |KL|=a, |MN|=b, a>b . Kąt KLM ma miarę °60. Długość ramienia LM tego trapezu jest równa",1,a−b,2(a-b),a+1/2b,a+b / 2,1,
480,Matematyka,Egzaminy Maturalne,"Punkt K=(2,2) jest wierzchołkiem trójkąta równoramiennego KLM , w którym |KM|=|LM| . Odcinek MN jest wysokością trójkąta i N=(4,3). Zatem",2,"L=(5,3)","L=(6,4)","L=(3,5)","L=(4,6)",1,
481,Matematyka,Egzaminy Maturalne,"Proste o równaniach y=(m+2)x+3 oraz y=(2m-1)x-3 są równoległe, gdy",2qq,m=2,m=3,m=0,m=1,1,
482,Matematyka,Egzaminy Maturalne,"W zestawie jest 2m liczb (m≥1), w tym m liczb 2 i m liczb 4. Odchylenie standardowe tego zestawu liczb jest równe",1,2,1,1/√2,√2,1,
483,Matematyka,Egzaminy Maturalne,Ile jest wszystkich liczb naturalnych czterocyfrowych mniejszych od 2018 i podzielnych przez 5?,1,402,403,203,204,3,
484,Matematyka,Egzaminy Maturalne,"W pudełku jest 50 kuponów, wśród których jest 15 kuponów przegrywających, a pozostałe kupony są wygrywające. Z tego pudełka w sposób losowy wyciągamy jeden kupon. Prawdopodobieństwo zdarzenia polegającego na tym, że wyciągniemy kupon wygrywający, jest równe",1,15/35,1/50,15/50,35/50,3,
485,Matematyka,Egzaminy Maturalne,Liczba log√2(2) jest równa,2qq,2,4,√2,1/2,0,
486,Matematyka,Egzaminy Maturalne,Liczba naturalna n=2^13*5^15 w zapisie dziesiętnym ma,2,14 cyfr,15 cyfr,16 cyfr,30 cyfr,1,
487,Matematyka,Egzaminy Maturalne,"W pewnym banku prowizja od udzielanych kredytów hipotecznych przez cały styczeń była równa 4%. Na początku lutego ten bank obniżył wysokość prowizji od wszystkich kredytów o 1 punkt procentowy. Oznacza to, że prowizja od kredytów hipotecznych w tym banku zmniejszyła się o",1,1%,25%,33%,75%,1,
488,Matematyka,Egzaminy Maturalne,Równość 1/4 + 1/5 + 1/a = 1 jest prawdziwa dla,2,a=11/20,a=8/9,a=9/8,a=20/11,3,
489,Matematyka,Egzaminy Maturalne,Para liczb x=2 i y=2 jest rozwiązaniem układu równań ax+y=4 -2x+3y=2a dla,2,a=-1,a=1,a=-2,a=2,1,
490,Matematyka,Egzaminy Maturalne,Równanie (x-1)(x+2) / (x-3) = 0,2qq,"ma trzy różne rozwiązania: x=1,x=3,x=-2.","ma trzy różne rozwiązania: x=-1,x=-3,x=2","ma dwa różne rozwiązania: x=1,x=-2","ma dwa różne rozwiązania: x=-1,x=2",2,
491,Matematyka,Egzaminy Maturalne,Miejscem zerowym funkcji liniowej f określonej wzorem f(x)=3(x+1)-6√3 jest liczba,2qq,3-6√3,1-6√3,2√3-1,2√3-1/3,2,
492,Matematyka,Egzaminy Maturalne,"W ciągu arytmetycznym (an), określonym dla n≥1, dane są dwa wyrazy: a1=7 i a8=-49 Suma ośmiu początkowych wyrazów tego ciągu jest równa",1,-168,-189,-21,-42,0,
493,Matematyka,Egzaminy Maturalne,"Dany jest ciąg geometryczny (an), określony dla n≥1. Wszystkie wyrazy tego ciągu są dodatnie i spełniony jest warunek a5/a3 = 1/9. Iloraz tego ciągu jest równy",1,1/3,1/√3,3,√3,0,
494,Matematyka,Egzaminy Maturalne,Sinus kąta ostrego α jest równy 4/5. Wtedy,2,cosα=5/4,cosα=1/5,cosα=9/25,cosα=3/5,3,
495,Matematyka,Egzaminy Maturalne,Dany jest romb o boku długości 4 i kącie rozwartym 150°. Pole tego rombu jest równe,1,8,12,8√3,16,0,
496,Matematyka,Egzaminy Maturalne,"Proste o równaniach y=(2m+2)x-2019 oraz y=(3m-3)x+2019 są równoległe, gdy",2qq,m=−1,m=0,m=1,m=5,3,
497,Matematyka,Egzaminy Maturalne,"Prosta o równaniu y=ax+b jest prostopadła do prostej o równaniu y=-4x+1 i przechodzi przez punkt P=(1/2,0), gdy",2qq,a=-4 i b=-2,a=1/4 i b=-1/8,a=-4 i b=2,a=1/4 i b=1/2,1,
498,Matematyka,Egzaminy Maturalne,"Dane są punkty o współrzędnych A=(-2,5) oraz B=(4,-1). Średnica okręgu wpisanego w kwadrat o boku AB jest równa",1qq,12,6,6√2,2√6,2,
499,Matematyka,Egzaminy Maturalne,Promień kuli i promień podstawy stożka są równe 4. Pole powierzchni kuli jest równe polu powierzchni całkowitej stożka. Długość tworzącej stożka jest równa,1,8,4,16,12,3,
500,Matematyka,Egzaminy Maturalne,"Mediana zestawu sześciu danych liczb: 4, 8, 21, a, 16, 25, jest równa 14. Zatem",1,a=7,a=12,a=14,a=20,1,
501,Matematyka,Egzaminy Maturalne,"Wszystkich liczb pięciocyfrowych, w których występują wyłącznie cyfry 0, 2, 5, jest",1,12,36,162,243,2,
502,Matematyka,Egzaminy Maturalne,"W pudełku jest 40 kul. Wśród nich jest 35 kul białych, a pozostałe to kule czerwone. Prawdopodobieństwo wylosowania każdej kuli jest takie samo. Z pudełka losujemy jedną kulę. Prawdopodobieństwo zdarzenia polegającego na tym, że otrzymamy kulę czerwoną, jest równe",1,1/8,1/5,1/40,1/35,0,
503,Matematyka,Egzaminy Maturalne,Liczba 5^8*16^-2 jest równa,2,(5/2)^8,5/2,10^8,10,0,
504,Matematyka,Egzaminy Maturalne,Liczba √(3)54-√(3)2 jest równa,2qq,√(3)52,3,2√(3)2,2,2,
505,Matematyka,Egzaminy Maturalne,Liczba 2log2(3)-2log2(5) jest równa,2qq,log2(9/25),log2(3/5),log2(9/5),log2(6/25),0,
506,Matematyka,Egzaminy Maturalne,Liczba osobników pewnego zagrożonego wyginięciem gatunku zwierząt wzrosła w stosunku do liczby tych zwierząt z 31 grudnia 2011 r. o 120% i obecnie jest równa 8910. Ile zwierząt liczyła populacja tego gatunku w ostatnim dniu 2011 roku?,1,4050,1782,7425,7128,0,
507,Matematyka,Egzaminy Maturalne,Równość (x√2-2)^2=(2+√2)^2 jest,2qq,prawdziwa dla x=−√2.,prawdziwa dla x=√2.,prawdziwa dla x=−1.,fałszywa dla każdej liczby x.,2,
508,Matematyka,Egzaminy Maturalne,Do zbioru rozwiązań nierówności (x^4+1)(2-x)>0 nie należy liczba,2qq,-3,-1,1,3,3,
509,Matematyka,Egzaminy Maturalne,Równanie x(x^2-4)(x^2+4)=0 z niewiadomą x,2qq,nie ma rozwiązań w zbiorze liczb rzeczywistych.,ma dokładnie dwa rozwiązania w zbiorze liczb rzeczywistych.,ma dokładnie trzy rozwiązania w zbiorze liczb rzeczywistych.,ma dokładnie pięć rozwiązań w zbiorze liczb rzeczywistych.,2,
510,Matematyka,Egzaminy Maturalne,Miejscem zerowym funkcji liniowej f(x)=√3(x+1)-12 jest liczba,2qq,√3-4,-2√3+1,4√3-1,-√3+12,2,
511,Matematyka,Egzaminy Maturalne,"W ciągu arytmetycznym (an), określonym dla n≥1, dane są: a1=5, a2=11. Wtedy",2,a14=71,a12=71,a11=71,a10=71,1,
512,Matematyka,Egzaminy Maturalne,"Dany jest trzywyrazowy ciąg geometryczny (24, 6, a−1). Stąd wynika, że",2,a=5/2,a=2/5,a=3/2,a=2/3,0,
513,Matematyka,Egzaminy Maturalne,"Jeśli m=sin50°, to",2,m=sin40°,m=cos40°,m=cos50°,m=tg50°,1,
514,Matematyka,Egzaminy Maturalne,"Na płaszczyźnie z układem współrzędnych proste k i l przecinają się pod kątem prostym w punkcie A=(-2,4) . Prosta k jest określona równaniem y=-1/4x + 7/2. Zatem prostą l opisuje równanie",2,y=1/4x + 7/2,y=-1/4x - 7/2,y=4x-12,y=4x+12,3,
515,Matematyka,Egzaminy Maturalne,"Dany jest okrąg o środku S=(2,3) i promieniu r=5. Który z podanych punktów leży na tym okręgu?",2qq,"A=(-1,7)","B=(2,-3)","C=(3,2)","D=(5,3)",0,
516,Matematyka,Egzaminy Maturalne,"Pole powierzchni całkowitej graniastosłupa prawidłowego czworokątnego, w którym wysokość jest 3 razy dłuższa od krawędzi podstawy, jest równe 140. Zatem krawędź podstawy tego graniastosłupa jest równa",1,√10,3√10,√42,3√42,0,
517,Matematyka,Egzaminy Maturalne,Dany jest stożek o wysokości 4 i średnicy podstawy 12. Objętość tego stożka jest równa,1,576π,192π,144π,48π,3,
518,Matematyka,Egzaminy Maturalne,"Średnia arytmetyczna o śmiu liczb: 3, 5, 7, 9, x, 15, 17, 19 jest równa 11. Wtedy",1,x=1,x=2,x=11,x=13,3,
519,Matematyka,Egzaminy Maturalne,"Ze zbioru dwudziestu czterech kolejnych liczb naturalnych od 1 do 24 losujemy jedną liczbę. Niech A oznacza zdarzenie, że wylosowana liczba będzie dzielnikiem liczby 24. Wtedy prawdopodobieństwo zdarzenia A jest równe",1,1/4,1/3,1/8,1/6,1,
520,Matematyka,Egzaminy Maturalne,Wielomian W określony wzorem W(x)=x^2019 - 3x^2000 + 2x + 6,3,jest podzielny przez (x-1) i z dzielenia przez (x+1) daje resztę równą 6.,jest podzielny przez (x+1) i z dzielenia przez (x−1) daje resztę równą 6.,jest podzielny przez (x-1) i jest podzielny przez (x+1).,"nie jest podzielny ani przez (x-1), ani przez (x+1).",1,
521,Matematyka,Egzaminy Maturalne,Ciąg (an) jest określony wzorem an=(3n^2+7n-5)/(11-5n+5n^2) dla każdej liczby naturalnej n≥1. Granica tego ciągu jest równa,1qq,3,1/5,3/5,-5/11,2,
522,Matematyka,Egzaminy Maturalne,"Mamy dwie urny. W pierwszej są 3 kule białe i 7 kul czarnych, w drugiej jest jedna kula biała i 9 kul czarnych. Rzucamy symetryczną sześcienną kostką do gry, która na każdej ściance ma inną liczbę oczek, od jednego oczka do sześciu oczek. Jeśli w wyniku rzutu otrzymamy ściankę z jednym oczkiem, to losujemy jedną kulę z pierwszej urny, w przeciwnym przypadku - losujemy jedną kulę z drugiej urny. Wtedy prawdopodobieństwo wylosowania kuli białej jest równe",1,2/15,1/5,4/5,13/15,0,
523,Matematyka,Egzaminy Maturalne,Po przekształceniu wyrażenia algebraicznego (x√2 + y√3)^2 do postaci ax^4 + bx^3y + cx^2y^2 + dxy^3 + ey^4 współczynnik c jest równy,1qq,6,36,8√6,12√6,1,
524,Matematyka,Egzaminy Maturalne,Liczba ((√(2-√3))-(√(2+√3)))^2 jest równa,2qq,2,4,√3,2√3,0,
525,Matematyka,Egzaminy Maturalne,Nieskończony ciąg liczbowy jest określony wzorem an=((n^2-10n)(2-3n))/(2n^3+n^2+3) dla n≥1. Wtedy,2qq,lim(an)=1/2 n→∞,lim(an)=0 n→∞,lim(an)=-∞ n→∞,lim(an)=-3/2 n→∞,3,
526,Matematyka,Egzaminy Maturalne,"Dane są punkt B=(-4,7) wektor u=[-3,5]. Punkt A, taki, że AB=-3u, ma współrzędne",1qq,"A=(5,-8)","A=(-13,22)","A=(9,-15)","A=(12,24)",1,
527,Matematyka,Egzaminy Maturalne,"Dla dowolnych liczb x>0, x=/=1, y>0, y=/=1 wartość wyrażenia (log1/x(y))*(log1/y(x)) jest równa",3,x⋅y,1/xy,-1,1,3,
528,Matematyka,Egzaminy Maturalne,Liczba cos^2(105°)-sin^2(105°) jest równa,3,-√3/2,-1/2,1/2,√3/2,0,
529,Matematyka,Egzaminy Maturalne,"Zdarzenia losowe A i B zawarte w Ω są takie, że prawdopodobieństwo P(B′) zdarzenia B′ przeciwnego do zdarzenia B, jest równe 1/4. Ponadto prawdopodobieństwo warunkowe P(A|B)=1/5. Wynika stąd, że",1,P(A∩B)=1/20,P(A∩B)=4/15,P(A∩B)=3/20,P(A∩B)=4/5,2,
530,Matematyka,Egzaminy Maturalne,Różnica cos^2(165°) − sin^2(165°) jest równa,1qq,-1,-3√2,-1/2,√3/2,3,
531,Matematyka,Egzaminy Maturalne,Wielomian W(x)=x^3+81 jest podzielny przez,3,x−3,x^2+9,x^2−3√2x+9,x^2+3√2x−9,2,
532,Matematyka,Egzaminy Maturalne,Liczba różnych pierwiastków równania 3x + |x−4|=0 jest równa,2,0,1,2,3,1,
533,Matematyka,Egzaminy Maturalne,Granica lim x→1 (x^3−1/(x−1)(x+2)) jest równa,2,-1,0,1/3,1,3,
534,Matematyka,Egzaminy Maturalne,"Dane są wektory u⃗ =[4,−5] oraz 𝑣 =[−1,−5]. Długość wektora u⃗ −4𝑣 jest równa",3,7,15,17,23,2,
535,Matematyka,Egzaminy Maturalne,"Dany jest zbiór trzynastu liczb {1,2,3,4,5,6,7,8,9,10,11,12,13}, z którego losujemy jednocześnie dwie liczby. Wszystkich różnych sposobów wylosowania z tego zbioru dwóch liczb, których iloczyn jest liczbą parzystą, jest",2,(7 2)+49,(6 1)⋅(7 1)+49,(13 2)−(7 2),(13 2)−(6 2),2,
536,Matematyka,Egzaminy Maturalne,W rozwinięciu wyrażenia (2√3x+4v)^3 współczynnik przy iloczynie xy^2 jest równy,2qq,32√3,48,96√3,144,2,
537,Matematyka,Egzaminy Maturalne,Wielomian W(x)=6x^3 + 3x^2 - 5x + p jest podzielny przez dwumian x−1 dla p równego,2,4,-2,2,-4,3,
538,Matematyka,Egzaminy Maturalne,Funkcja f(x)=(3x-1)/(x^2+4) jest określona dla każdej liczby rzeczywistej x. Pochodna tej funkcji jest określona wzorem,2qq,f'(x)=(-3x^2+2x+12)/((x^2+4)^2),f'(x)=(-9x^2+2x-12)/((x^2+4)^2),f'(x)=(3x^2-2x-12)/((x^2+4)^2),f'(x)=(9x^2-2x+12)/((x^2+4)^2),0,
539,Matematyka,Egzaminy Maturalne,"Granica lim((pn^2+4n)^3/(5n^6-4))=-(8/5) przy n→∞. Wynika stąd, że",2qq,p=-8,p=4,p=2,p=-2,3,
540,Matematyka,Egzaminy Maturalne,"Dane są liczby: a=√(4)8/2, b=1/2√(4)8, c=√(4)8, d=2/√(4)8 i k=2^(-1/4). Prawdziwa jest równość",2qq,k=a,k=b,k=c,k=d,0,
541,Matematyka,Egzaminy Maturalne,Równanie ||x|-2|=|x|+2,2,nie ma rozwiązań.,ma dokładnie jedno rozwiązanie.,ma dokładnie dwa rozwiązania.,ma dokładnie cztery rozwiązania.,1,
542,Matematyka,Egzaminy Maturalne,Wartość wyrażenia 2log5(10) - 1/log20(5) jest równa,2qq,-1,0,1,2,2,
543,Matematyka,Egzaminy Maturalne,Granica lim x→3- (-x+2)/(x^2-5x+6) jest równa,2qq,−∞,-1,0,+∞,3,
544,Matematyka,Egzaminy Maturalne,Liczba log3(√27)−log27(√3) jest równa,2qq,4/3,1/2,11/12,3,0,
545,Matematyka,Egzaminy Maturalne,Funkcja f jest określona wzorem f(x)=(x^3−8)/(x−2) dla każdej liczby rzeczywistej x=/=2. Wartość pochodnej tej funkcji dla argumentu x=1/2 jest równa,1qq,3/4,9/4,3,54/8,2,
546,Matematyka,Egzaminy Maturalne,"Jeżeli cos𝛽=−1/3 i 𝛽∈(𝜋,3/2𝜋), to wartość wyrażenia sin(𝛽−1/3𝜋) jest równa",2qq,(−2√2+√3)/6,(2√6+1)/6,(2√2+√3)/6,(1−2√6)/6,0,
547,Matematyka,Egzaminy Maturalne,"Dane są dwie urny z kulami. W każdej z urn jest siedem kul. W pierwszej urnie są jedna kula biała i sześć kul czarnych, w drugiej urnie są cztery kule białe i trzy kule czarne. Rzucamy jeden raz symetryczną monetą . Jeżeli wypadnie reszka , to losujemy jedną kulę z pierwszej urny, w przeciwnym przypadku - jedną kulę z drugiej urny. Prawdopodobieństwo zdarzenia polegającego na tym, że wylosujemy kulę białą w tym doświadczeniu , jest równe",1,5/14,9/14,5/7,6/7,0,
548,Matematyka,Egzaminy Maturalne,Dana jest funkcja f określona wzorem f(x)=x-2 dla x≤0 i f(x)=||x+3|-4| dla x>0 Równanie f(x)=1 ma dokładnie,3,jedno rozwiązanie.,dwa rozwiązania.,cztery rozwiązania.,pięć rozwiązań.,0,
549,Matematyka,Egzaminy Maturalne,Liczba (3-2√3)^3 jest równa,2qq,27−24√3,27−30√3,135−78√3,135−30√3,2,
550,Matematyka,Egzaminy Maturalne,"Równanie 2sinx+3cosx=6 w przedziale (0, 2π)",3qq,nie ma rozwiązań rzeczywistych.,ma dokładnie jedno rozwiązanie rzeczywiste.,ma dokładnie dwa rozwiązania rzeczywiste.,ma więcej niż dwa rozwiązania rzeczywiste.,0,
551,Matematyka,Egzaminy Maturalne,Odległość początku układu współrzędnych od prostej o równaniu y=2x+4 jest równa,1,√5/5,4√5/5,4/5,4,1,
,,,,,,,,,,
,,,,1,1q,,,,,
,,,,184,24,55,,,,
